id,priority_date,cite_number
CN-113206837-B,12/04/2021,
CN-213482935-U,18/12/2020,
CN-214540687-U,09/04/2021,
CN-214480883-U,09/04/2021,
CN-113098954-B,30/03/2021,
CN-112967074-B,,
CN-112966968-B,26/03/2021,
CN-112926091-B,26/03/2021,
CN-112926924-B,25/03/2021,
CN-113079146-B,25/03/2021,
CN-112527898-B,03/12/2020,
CN-113068059-B,22/03/2021,
CN-113037497-B,15/03/2021,
CN-112487030-B,26/11/2020,
CN-112492015-B,23/11/2020,
CN-113011978-B,10/03/2021,
CN-112905813-B,09/03/2021,
CN-113810359-B,08/03/2021,
CN-112988835-B,04/03/2021,
CN-113127894-B,03/03/2021,
CN-113032823-B,26/02/2021,
CN-112721926-B,25/02/2021,
CN-112069469-B,11/11/2020,
CN-112991274-B,19/02/2021,
CN-213878734-U,05/11/2020,
CN-112383599-B,27/07/2020,
CN-112398922-B,02/11/2020,
CN-112991099-B,05/02/2021,
CN-212873485-U,26/10/2020,
CN-112948458-B,,
CN-112819072-B,01/02/2021,
CN-213122982-U,22/10/2020,
CN-112153222-B,20/10/2020,
CN-112800242-B,28/01/2021,
CN-112887391-B,21/01/2021,
CN-112714135-B,20/01/2021,
CN-112764855-B,20/01/2021,
CN-112769566-B,19/01/2021,
CN-113191870-B,19/01/2021,
CN-112910654-B,19/01/2021,
CN-112818384-B,18/01/2021,
CN-112333002-B,10/10/2020,
CN-112868423-B,,
CN-112887375-B,13/01/2021,
CN-112769831-B,12/01/2021,
CN-112818379-B,11/01/2021,
CN-112804089-B,31/12/2020,
CN-113221158-B,31/12/2020,
CN-112818027-B,31/12/2020,
CN-112804091-B,31/12/2020,
CN-112651835-B,30/12/2020,
CN-112702354-B,29/12/2020,
CN-112818055-B,29/12/2020,
CN-112187900-B,18/09/2020,
CN-112559599-B,18/12/2020,
CN-112528308-B,18/12/2020,
CN-112668041-B,17/12/2020,
CN-112527880-B,16/12/2020,
CN-112669810-B,16/12/2020,
CN-112637896-B,10/12/2020,
CN-112671842-B,08/12/2020,
CN-112583805-B,,
CN-112509655-B,03/12/2020,
CN-112581287-B,01/12/2020,
CN-112529767-B,01/12/2020,
CN-112583798-B,30/11/2020,
CN-112564915-B,27/11/2020,
CN-111813795-B,28/08/2020,
CN-112566039-B,26/11/2020,
CN-112489743-B,24/11/2020,
CN-112242904-B,19/11/2020,
CN-112398864-B,19/11/2020,
CN-112636904-B,,
CN-112383633-B,17/11/2020,
CN-111711646-B,20/08/2020,
CN-112565340-B,12/11/2020,
CN-112435120-B,05/11/2020,
CN-112307425-B,04/11/2020,
CN-213690936-U,03/11/2020,
CN-112383799-B,02/11/2020,
CN-112733198-B,02/11/2020,
CN-112399203-B,02/11/2020,
CN-112291355-B,30/10/2020,
CN-112270601-B,29/10/2020,
CN-112991061-B,28/10/2020,
CN-112001798-B,28/10/2020,
CN-111625627-B,30/07/2020,
CN-111625874-B,30/07/2020,
CN-112218317-B,22/10/2020,
CN-112188494-B,22/10/2020,
CN-111885073-B,29/07/2020,
CN-111866011-B,29/07/2020,
CN-112259239-B,21/10/2020,
CN-112380910-B,21/10/2020,
CN-112398909-B,20/10/2020,
CN-219105506-U,19/10/2020,
CN-111600768-B,21/07/2020,
CN-112421768-B,09/10/2020,
CN-212305426-U,16/07/2020,
CN-111898112-B,15/07/2020,
CN-112150150-B,30/09/2020,
CN-112184444-B,,
CN-112073906-B,29/09/2020,
CN-112150483-B,27/09/2020,
CN-112202863-B,24/09/2020,
CN-111787159-B,02/07/2020,
CN-112071331-B,18/09/2020,
CN-112272155-B,15/09/2020,
CN-112202734-B,14/09/2020,
CN-112002352-B,08/09/2020,
CN-112104631-B,07/09/2020,
CN-112017735-B,,
CN-212231468-U,17/06/2020,
CN-111986768-B,03/09/2020,
CN-112035143-B,,
CN-111950936-B,,
CN-111933241-B,31/08/2020,
CN-213148778-U,12/06/2020,
CN-112866235-B,28/08/2020,
CN-111818094-B,28/08/2020,
CN-112036908-B,,
CN-111884991-B,08/06/2020,
CN-111953546-B,20/08/2020,
CN-111935290-B,14/08/2020,
CN-111953773-B,11/08/2020,
CN-111861270-B,31/07/2020,
CN-111857630-B,27/07/2020,
CN-112054991-B,21/07/2020,
CN-111615832-A,22/01/2018,
CN-111835852-B,16/07/2020,
CN-111885023-B,09/07/2020,
CN-111898165-B,09/07/2020,
CN-111865946-B,06/07/2020,
CN-111523528-B,03/07/2020,
CN-111970322-B,01/07/2020,
CN-111901149-B,30/06/2020,
CN-113781693-B,28/06/2020,
CN-111885107-B,17/06/2020,
CN-111508161-B,08/04/2020,
CN-212211052-U,29/11/2019,
CN-111696019-B,08/06/2020,
CN-111445268-B,29/03/2020,
CN-111709263-B,22/05/2020,
CN-111737707-B,14/05/2020,
CN-111600703-B,12/05/2020,
CN-111596954-B,12/05/2020,
CN-111600704-B,12/05/2020,
CN-111680083-B,30/04/2020,
CN-111652282-B,30/04/2020,
CN-111444530-B,,
CN-111415105-B,28/04/2020,
CN-111565175-B,22/04/2020,
CN-111523027-B,16/04/2020,
CN-111507783-B,13/04/2020,
CN-111461893-B,01/04/2020,
CN-111538780-B,01/04/2020,
CN-111369269-B,29/03/2020,
CN-112100684-B,27/03/2020,
CN-111382208-B,24/03/2020,
CN-111428277-B,,
CN-111414159-B,16/03/2020,
CN-111563975-B,14/03/2020,
CN-111209550-B,13/01/2020,
CN-111539817-B,06/03/2020,
CN-113784806-B,08/03/2019,
CN-111310219-B,06/03/2020,
CN-111539818-B,06/03/2020,
CN-111339204-B,29/02/2020,
CN-111478878-B,28/02/2020,
CN-111340549-B,27/02/2020,
CN-111539816-B,19/02/2020,
CN-111311325-B,18/02/2020,
CN-111311221-B,,
CN-111131206-B,13/12/2019,
CN-113206817-B,03/02/2020,
CN-111049656-B,09/12/2019,
CN-110868292-B,03/12/2019,
CN-111475821-B,17/01/2020,
CN-111274314-B,14/01/2020,
CN-111414412-B,07/01/2019,
CN-111178916-B,31/12/2019,
CN-111221906-B,31/12/2019,
CN-111145005-B,,
CN-111127003-B,23/12/2019,
CN-111523880-B,23/12/2019,
CN-110827034-B,31/10/2019,
CN-111131438-B,20/12/2019,
CN-110995408-B,,
CN-111104462-B,17/12/2019,
CN-111090700-B,13/12/2019,
CN-110909038-B,24/10/2019,
CN-112995931-B,12/12/2019,
CN-110910883-B,03/12/2019,
CN-111245600-B,03/12/2019,
CN-110689909-B,15/10/2019,
CN-112887763-B,29/11/2019,
CN-111159283-B,,
CN-110912987-B,20/11/2019,
CN-110995667-B,19/11/2019,
CN-110826087-B,01/11/2019,
CN-112769878-B,01/11/2019,
CN-110765210-B,30/10/2019,
CN-110730511-B,18/10/2019,
CN-110750355-B,26/08/2019,
CN-110503202-B,22/08/2019,
CN-110772785-B,29/09/2019,
CN-110599182-B,,
CN-110738481-B,23/09/2019,
CN-110738480-B,23/09/2019,
CN-110599356-B,16/09/2019,
CN-110675147-B,11/09/2019,
CN-112566123-B,09/09/2019,
CN-112365630-B,24/07/2019,
CN-110533534-B,27/08/2019,
CN-110266501-B,08/07/2019,
CN-110336816-B,05/07/2019,
CN-110490003-B,09/08/2019,
CN-110502898-B,31/07/2019,
CN-110363663-B,,
CN-112019486-B,31/05/2019,
CN-110162678-B,27/05/2019,
CN-110297822-B,22/05/2019,
CN-109992999-B,01/04/2019,
CN-110020844-B,17/04/2019,
CN-111095326-B,,
CN-109951467-B,11/03/2019,
CN-111641666-B,01/03/2019,
CN-210295188-U,21/01/2019,
CN-107535127-A,17/08/2017,
CN-109815722-B,31/01/2019,
CN-111385750-B,29/12/2018,
CN-109672753-B,21/01/2019,
CN-111615832-B,22/01/2018,
CN-110019751-B,10/01/2018,
CN-109671193-B,13/12/2018,
CN-109726201-B,12/12/2018,
CN-109472518-B,10/12/2018,
CN-109472162-B,21/11/2018,
CN-209649941-U,19/11/2018,
CN-111200618-B,30/10/2018,
CN-109224450-B,29/08/2018,
CN-209115886-U,29/08/2018,
CN-109167760-B,13/08/2018,
CN-110431577-B,,
CN-109670833-B,20/12/2018,
CN-109636601-B,30/11/2018,
CN-209192140-U,15/11/2018,
CN-208439528-U,27/06/2018,
CN-110020513-B,,
CN-111144958-B,06/11/2018,
CN-109615513-B,02/11/2018,
CN-108737419-B,22/05/2018,
CN-109190387-B,01/08/2018,
CN-108429790-B,02/02/2018,
CN-208140288-U,31/01/2018,
CN-207374595-U,04/11/2017,
CN-108035651-B,,
CN-207345989-U,30/08/2017,
CN-207201282-U,09/08/2017,
CN-206331433-U,30/12/2016,
CN-206394800-U,27/12/2016,
CN-205918851-U,18/07/2016,
CN-205362056-U,30/12/2015,
CN-205059820-U,28/10/2015,
CN-205113544-U,28/10/2015,
CN-205168731-U,28/10/2015,
CN-205010425-U,28/09/2015,
CN-204775692-U,21/05/2015,
CN-204587144-U,05/02/2015,
CN-204572836-U,12/01/2015,
CN-104455206-B,21/11/2014,
CN-204279734-U,28/10/2014,
CN-104148310-B,27/08/2014,
CN-204021055-U,01/08/2014,
CN-103818511-B,19/03/2014,
CN-114418805-A,25/01/2022,
CN-114377401-A,24/01/2022,
CN-114405005-A,24/01/2022,
CN-114377400-A,24/01/2022,
CN-114419179-A,21/01/2022,
CN-114398477-A,19/01/2022,
CN-114399495-A,14/01/2022,
CN-114297088-A,13/01/2022,
CN-114385595-A,13/01/2022,
CN-114371948-A,13/01/2022,
CN-114398036-A,13/01/2022,
CN-114371886-A,12/01/2022,
CN-114356581-A,12/01/2022,
CN-114377403-A,12/01/2022,
CN-114417859-A,10/01/2022,
CN-114385994-A,07/01/2022,
CN-114357396-A,07/01/2022,
CN-114417466-A,05/01/2022,
CN-114362961-A,04/01/2022,
CN-114356236-A,31/12/2021,
CN-114422527-A,31/12/2021,
CN-114202348-A,31/12/2021,
CN-114356604-A,31/12/2021,
CN-114358880-A,30/12/2021,
CN-114218304-A,30/12/2021,
CN-114297310-A,30/12/2021,
CN-114339351-A,30/12/2021,
CN-114374554-A,30/12/2021,
CN-114266662-A,30/12/2021,
CN-114286384-A,30/12/2021,
CN-114302450-A,30/12/2021,
CN-114329597-A,29/12/2021,
CN-114297680-A,27/12/2021,
CN-114357424-A,27/12/2021,
CN-114327477-A,26/12/2021,2.0
CN-114297705-A,24/12/2021,
CN-114329623-A,24/12/2021,
CN-114298838-A,23/12/2021,
CN-114422121-A,23/12/2021,
CN-114297703-A,22/12/2021,
CN-114240698-A,20/12/2021,
CN-114238767-A,20/12/2021,
CN-114169891-A,17/12/2021,
CN-114036575-A,17/12/2021,
CN-114201116-A,17/12/2021,
CN-114338107-A,17/12/2021,
CN-114187111-A,15/12/2021,
CN-114168176-A,15/12/2021,
CN-114201507-A,14/12/2021,
CN-114138270-A,14/12/2021,
CN-114170014-A,09/12/2021,
CN-114401090-A,08/12/2021,
CN-114139218-A,08/12/2021,
CN-114140244-A,07/12/2021,
CN-114266565-A,03/12/2021,
CN-114154988-A,03/12/2021,
CN-114266566-A,03/12/2021,
CN-114189441-A,01/12/2021,
CN-114239056-A,29/11/2021,
CN-114090585-A,29/11/2021,
CN-114065716-A,29/11/2021,
CN-114139931-A,29/11/2021,
CN-114092117-A,26/11/2021,
CN-114218583-A,26/11/2021,
CN-114124358-A,24/11/2021,
CN-114119005-A,23/11/2021,
CN-113919009-A,23/11/2021,
CN-114090527-A,22/11/2021,
CN-114095933-A,18/11/2021,
CN-114327636-A,18/11/2021,
CN-114065285-A,17/11/2021,
CN-114003940-A,16/11/2021,
CN-114169870-A,16/11/2021,
CN-114003607-A,12/11/2021,
CN-114124350-A,11/11/2021,
CN-114173419-A,11/11/2021,
CN-114168604-A,10/11/2021,
CN-113986300-A,09/11/2021,
CN-114266074-A,08/11/2021,
CN-114036227-A,06/11/2021,
CN-114143038-A,05/11/2021,
CN-114119041-A,05/11/2021,
CN-114021958-A,03/11/2021,
CN-114119243-A,03/11/2021,
CN-113935055-A,02/11/2021,
CN-114139173-A,02/11/2021,
CN-114037448-A,01/11/2021,
CN-114065962-A,01/11/2021,
CN-113990446-A,30/10/2021,
CN-113919921-A,29/10/2021,
CN-113988982-A,29/10/2021,
CN-113992418-A,29/10/2021,
CN-114157431-A,27/10/2021,
CN-114092240-A,27/10/2021,
CN-113987534-A,26/10/2021,
CN-114154125-A,25/10/2021,
CN-114020834-A,22/10/2021,
CN-113961975-A,22/10/2021,
CN-113962734-A,21/10/2021,
CN-114118996-A,21/10/2021,
CN-113867649-A,20/10/2021,
CN-113761072-A,20/10/2021,
CN-113949724-A,19/10/2021,
CN-114117464-A,18/10/2021,
CN-113935752-A,18/10/2021,
CN-113987568-A,13/10/2021,
CN-113919837-A,12/10/2021,
CN-113822595-A,11/10/2021,
CN-113822669-A,09/10/2021,
CN-114386965-A,02/10/2020,
CN-113806492-A,30/09/2021,
CN-113888337-A,29/09/2021,
CN-113781047-A,29/09/2021,
CN-113822675-A,29/09/2021,
CN-113870025-A,29/09/2021,
CN-113889129-A,27/09/2021,
CN-113901138-A,27/09/2021,
CN-113901403-A,27/09/2021,
CN-113987418-A,26/09/2021,
CN-113870887-A,26/09/2021,
CN-113901136-A,24/09/2021,
CN-113961883-A,23/09/2021,
CN-113918966-A,21/09/2021,
CN-113919002-A,18/09/2021,
CN-113962693-A,18/09/2021,
CN-113779547-A,17/09/2021,
CN-113792344-A,17/09/2021,
CN-113807832-A,17/09/2021,
CN-113793121-A,15/09/2021,
CN-113938492-A,15/09/2021,
CN-113762988-A,14/09/2021,
CN-114090596-A,10/09/2021,
CN-113761559-A,08/09/2021,
CN-113673936-A,31/08/2021,
CN-113704107-A,26/08/2021,
CN-113810196-A,23/08/2021,
CN-113643432-A,20/08/2021,
CN-113743935-A,19/08/2021,
CN-113591129-A,17/08/2021,
CN-113744104-A,17/08/2021,
CN-113626439-A,17/08/2021,
CN-113656762-A,12/08/2021,
CN-113806442-A,12/08/2021,
CN-113760651-A,12/08/2021,
CN-113643014-A,12/08/2021,
CN-113723963-A,10/08/2021,
CN-113590664-A,09/08/2021,
CN-113781256-A,06/08/2021,
CN-113781255-A,06/08/2021,
CN-113807845-A,05/08/2021,
CN-113706146-A,04/08/2021,
CN-113613241-A,04/08/2021,
CN-113570352-A,02/08/2021,
CN-113590715-A,30/07/2021,
CN-113723059-A,29/07/2021,
CN-113504957-A,27/07/2021,
CN-113486024-A,27/07/2021,
CN-113554315-A,26/07/2021,
CN-113469715-A,22/07/2021,
CN-111612462-A,19/02/2019,1.0
CN-113489156-A,21/07/2021,
CN-113674101-A,21/07/2021,
CN-113721947-A,21/07/2021,
CN-113590638-A,20/07/2021,
CN-113626793-A,15/07/2021,
CN-113472518-A,11/07/2021,
CN-113504910-A,09/07/2021,
CN-113342694-A,08/07/2021,
CN-113553575-A,08/07/2021,
CN-113449294-A,06/07/2021,
CN-113436023-A,06/07/2021,
CN-113487432-A,05/07/2021,
CN-113436633-A,30/06/2021,
CN-113343199-A,30/06/2021,
CN-113434586-A,29/06/2021,
CN-113536339-A,29/06/2021,
CN-113592643-A,29/06/2021,
CN-113554497-A,25/06/2021,
CN-113553605-A,25/06/2021,
CN-113450096-A,25/06/2021,
CN-113377873-A,25/06/2021,
CN-113434139-A,23/06/2021,
CN-113407374-A,22/06/2021,
CN-113420087-A,22/06/2021,
CN-113240146-A,18/06/2021,
CN-113420974-A,17/06/2021,
CN-113468266-A,17/06/2021,
CN-113222579-A,16/06/2021,
CN-113326331-A,15/06/2021,
CN-113239385-A,15/06/2021,
CN-113326330-A,15/06/2021,
CN-113379525-A,11/06/2021,
CN-113326324-A,10/06/2021,
CN-113420325-A,07/06/2021,
CN-113407188-A,03/06/2021,
CN-114116166-A,02/06/2021,
CN-113379542-A,28/05/2021,
CN-113177161-A,27/05/2021,
CN-113222612-A,24/05/2021,
CN-113326534-A,23/05/2021,
CN-113191743-A,23/05/2021,
CN-113177230-A,20/05/2021,
CN-113159958-A,19/05/2021,
CN-113299274-A,18/05/2021,
CN-113689205-A,19/05/2020,
CN-113064952-A,29/04/2021,
CN-113177234-A,29/04/2021,
CN-113179300-A,20/04/2021,
CN-113064729-A,16/04/2021,
CN-114331733-A,12/04/2021,
CN-113032463-A,01/04/2021,
CN-113269562-A,30/03/2021,
CN-113129087-A,24/03/2021,
CN-113225191-A,24/03/2021,
CN-112950281-A,23/03/2021,
CN-113379875-A,22/03/2021,
CN-113037854-A,22/03/2021,
CN-112801635-A,18/03/2021,
CN-112783871-A,16/03/2021,
CN-113011878-A,16/03/2021,
CN-112927774-A,11/03/2021,
CN-112927775-A,11/03/2021,
CN-112948875-A,25/02/2021,
CN-112884581-A,22/02/2021,
CN-112991058-A,19/02/2021,
CN-112907235-A,08/02/2021,
CN-112950257-A,03/02/2021,
CN-112818061-A,02/02/2021,
CN-112861187-A,28/01/2021,
CN-113221176-A,27/01/2021,
CN-112966295-A,26/01/2021,
CN-112734497-A,21/01/2021,
CN-112767154-A,18/01/2021,
CN-112769570-A,15/01/2021,
CN-112819564-A,12/01/2021,
CN-113779158-A,12/01/2021,
CN-112634053-A,08/01/2021,
CN-112612341-A,07/01/2021,
CN-112667057-A,07/01/2021,
CN-112783502-A,04/01/2021,
CN-114006716-A,04/01/2021,
CN-112669087-A,04/01/2021,
CN-112668049-A,30/12/2020,
CN-112651843-A,30/12/2020,
CN-112711776-A,29/12/2020,
CN-113065956-A,29/12/2020,
CN-112614001-A,26/12/2020,
CN-112685610-A,24/12/2020,
CN-112540755-A,23/12/2020,
CN-112527413-A,23/12/2020,
CN-112667503-A,23/12/2020,
CN-112631800-A,22/12/2020,
CN-112632102-A,22/12/2020,
CN-112668045-A,22/12/2020,
CN-112767002-A,21/12/2020,
CN-112527661-A,17/12/2020,
CN-112613866-A,17/12/2020,
CN-112527331-A,16/12/2020,
CN-112487400-A,15/12/2020,
CN-112486490-A,15/12/2020,
CN-114004697-A,14/12/2020,
CN-114003966-A,14/12/2020,
CN-112669176-A,11/12/2020,
CN-112487098-A,10/12/2020,
CN-112632933-A,07/12/2020,
CN-112765676-A,03/12/2020,
CN-112464282-A,02/12/2020,
CN-112396417-A,30/11/2020,
CN-112434990-A,20/11/2020,
CN-112417123-A,20/11/2020,
CN-112395834-A,19/11/2020,
CN-112434850-A,19/11/2020,
CN-112346841-A,18/11/2020,
CN-112270499-A,16/11/2020,
CN-113494973-A,12/11/2020,
CN-112269771-A,11/11/2020,
CN-112348463-A,30/10/2020,
CN-112306527-A,30/10/2020,
CN-112529754-A,30/10/2020,
CN-112311879-A,30/10/2020,
CN-112306496-A,30/10/2020,
CN-112184452-A,27/10/2020,
CN-112200676-A,27/10/2020,
CN-112200472-A,15/10/2020,
CN-112232812-A,12/10/2020,
CN-112163855-A,30/09/2020,
CN-112328610-A,30/09/2020,
CN-112162984-A,28/09/2020,
CN-112116399-A,28/09/2020,
CN-112464178-A,27/09/2020,
CN-112148794-A,23/09/2020,
CN-112184221-A,22/09/2020,
CN-112257101-A,11/09/2020,
CN-112100588-A,10/09/2020,
CN-112035864-A,09/09/2020,
CN-112052660-A,07/09/2020,
CN-112163978-A,04/09/2020,
CN-112053194-A,03/09/2020,
CN-112015466-A,03/09/2020,
CN-111930961-A,02/09/2020,
CN-112070385-A,01/09/2020,
CN-111997415-A,31/08/2020,
CN-112073489-A,29/08/2020,
CN-114078007-A,19/08/2020,
CN-114077631-A,18/08/2020,
CN-114078003-A,14/08/2020,
CN-111985927-A,14/08/2020,
CN-114004434-A,28/07/2020,
CN-114004555-A,28/07/2020,
CN-111796943-A,23/07/2020,
CN-111932087-A,23/07/2020,
CN-113962620-A,20/07/2020,
CN-112070606-A,16/07/2020,
CN-112015809-A,14/07/2020,
CN-111861388-A,13/07/2020,
CN-111881100-A,10/07/2020,
CN-113886453-A,04/07/2020,
CN-111815462-A,03/07/2020,
CN-111815461-A,03/07/2020,
CN-111861429-A,30/06/2020,
CN-111767373-A,30/06/2020,
CN-111754124-A,28/06/2020,
CN-113849849-A,28/06/2020,
CN-111815323-A,23/06/2020,
CN-113837675-A,23/06/2020,
CN-111754103-A,22/06/2020,
CN-111724148-A,22/06/2020,
CN-111724160-A,08/06/2020,
CN-111723151-A,08/06/2020,
CN-111639917-A,01/06/2020,
CN-111639283-A,29/05/2020,
CN-113744852-A,28/05/2020,
CN-111782677-A,27/05/2020,
CN-111984378-A,24/05/2019,
CN-111698219-A,20/05/2020,
CN-111612335-A,20/05/2020,
CN-111600714-A,06/05/2020,
CN-111582790-A,30/04/2020,
CN-111582923-A,30/04/2020,
CN-111651247-A,29/04/2020,
CN-111698284-A,29/04/2020,
CN-113553625-A,23/04/2020,
CN-113538181-A,16/04/2020,
CN-111737734-A,08/04/2020,
CN-111475861-A,08/04/2020,
CN-111563120-A,01/04/2020,
CN-111522813-A,01/04/2020,
CN-111461880-A,26/03/2020,
CN-111400709-A,12/03/2020,
CN-111523906-A,08/03/2020,
CN-113282648-A,19/02/2020,
CN-113518982-A,05/03/2019,
CN-111310238-A,12/02/2020,
CN-113255298-A,11/02/2020,
CN-113220408-A,06/02/2020,
CN-111143283-A,20/01/2020,
CN-111242781-A,27/12/2019,
CN-113129027-A,31/12/2019,
CN-111831640-A,20/12/2019,
CN-111832063-A,20/12/2019,
CN-111831714-A,20/12/2019,
CN-111831733-A,20/12/2019,
CN-111831647-A,20/12/2019,
CN-111078758-A,20/12/2019,
CN-111832064-A,20/12/2019,
CN-111831730-A,20/12/2019,
CN-111831642-A,20/12/2019,
CN-111831858-A,20/12/2019,
CN-111833050-A,20/12/2019,
CN-111831670-A,20/12/2019,
CN-113052613-A,10/12/2019,
CN-110990845-A,30/10/2019,
CN-110619522-A,24/09/2019,
CN-110544103-A,30/08/2019,
CN-112241514-A,19/07/2019,
CN-112805767-A,11/07/2018,
CN-116566993-A,12/12/2022,
CN-116503050-A,27/07/2022,
CN-116455979-A,17/11/2022,
CN-116433371-A,12/01/2022,
CN-116389673-A,11/08/2022,
CN-116127411-A,31/12/2022,
CN-116402334-A,31/12/2022,
CN-116204856-A,31/12/2022,
CN-115952473-A,30/12/2022,
CN-116167766-A,30/12/2022,
CN-116017576-A,30/12/2022,
CN-116070238-A,30/12/2022,
CN-116346318-A,30/12/2022,
CN-116366666-A,30/12/2022,
CN-116226177-A,30/12/2022,
CN-115797026-A,30/12/2022,
CN-116312932-A,30/12/2022,
CN-116127426-A,30/12/2022,
CN-116366282-A,30/12/2022,
CN-116192692-A,30/12/2022,
CN-116204335-A,30/12/2022,
CN-116011922-A,30/12/2022,
CN-115936731-A,30/12/2022,
CN-116127508-A,30/12/2022,
CN-116016541-A,30/12/2022,
CN-116170464-A,30/12/2022,
CN-116192866-A,29/12/2022,
CN-116126971-A,29/12/2022,
CN-116016255-A,29/12/2022,
CN-116257321-A,29/12/2022,
CN-116386887-A,29/12/2022,
CN-115967501-A,29/12/2022,
CN-116032613-A,29/12/2022,
CN-116049875-A,29/12/2022,
CN-116112490-A,29/12/2022,
CN-116168150-A,29/12/2022,
CN-116166745-A,29/12/2022,
CN-115967573-A,29/12/2022,
CN-116127486-A,28/12/2022,
CN-116032475-A,28/12/2022,
CN-116192457-A,28/12/2022,
CN-116187530-A,28/12/2022,
CN-115908001-A,28/12/2022,
CN-116032477-A,28/12/2022,
CN-116187932-A,28/12/2022,
CN-116010617-A,28/12/2022,
CN-116167875-A,27/12/2022,
CN-116382757-A,27/12/2022,
CN-116126494-A,27/12/2022,
CN-116029725-A,27/12/2022,
CN-116188226-A,27/12/2022,
CN-115664684-A,27/12/2022,
CN-116192934-A,27/12/2022,
CN-116032952-A,27/12/2022,
CN-116109390-A,27/12/2022,
CN-115936704-A,27/12/2022,
CN-116167098-A,27/12/2022,
CN-115965471-A,27/12/2022,
CN-116305239-A,27/12/2022,
CN-116092689-A,26/12/2022,
CN-116260245-A,26/12/2022,
CN-116308774-A,26/12/2022,
CN-116232600-A,26/12/2022,
CN-116015601-A,26/12/2022,
CN-116048111-A,26/12/2022,
CN-116091084-A,23/12/2022,
CN-116339689-A,23/12/2022,
CN-116112175-A,23/12/2022,
CN-116150815-A,23/12/2022,
CN-116228413-A,23/12/2022,
CN-115858452-A,22/12/2022,
CN-115809872-A,22/12/2022,
CN-116232653-A,22/12/2022,
CN-116128663-A,21/12/2022,
CN-116011028-A,21/12/2022,
CN-115967711-A,21/12/2022,
CN-115987612-A,20/12/2022,
CN-116032921-A,20/12/2022,
CN-116089999-A,20/12/2022,
CN-116185283-A,20/12/2022,
CN-116305178-A,20/12/2022,
CN-115619362-A,19/12/2022,
CN-116046687-A,19/12/2022,
CN-116112219-A,19/12/2022,
CN-116028970-A,19/12/2022,
CN-115841388-A,19/12/2022,
CN-116015641-A,16/12/2022,
CN-116015674-A,16/12/2022,
CN-115779404-A,16/12/2022,
CN-116010487-A,16/12/2022,
CN-116167097-A,16/12/2022,
CN-116132985-A,15/12/2022,
CN-116069856-A,15/12/2022,
CN-116192865-A,15/12/2022,
CN-111160899-A,20/10/2018,
CN-116010919-A,14/12/2022,
CN-116032561-A,14/12/2022,
CN-116071085-A,13/12/2022,
CN-116186755-A,13/12/2022,
CN-116108500-A,13/12/2022,
CN-116450572-A,13/12/2022,
CN-116051261-A,13/12/2022,
CN-116127482-A,12/12/2022,
CN-116388989-A,12/12/2022,
CN-116186687-A,12/12/2022,
CN-116127429-A,12/12/2022,
CN-116226802-A,09/12/2022,
CN-115913546-A,09/12/2022,
CN-115883558-A,09/12/2022,
CN-115599773-A,09/12/2022,
CN-115859273-A,08/12/2022,
CN-116244390-A,08/12/2022,
CN-116485398-A,08/12/2022,
CN-116346347-A,08/12/2022,
CN-115996127-A,07/12/2022,
CN-116158374-A,07/12/2022,
CN-116045465-A,07/12/2022,
CN-115934837-A,07/12/2022,
CN-116166858-A,07/12/2022,
CN-116452328-A,06/12/2022,
CN-116151649-A,06/12/2022,
CN-116107578-A,06/12/2022,
CN-115859353-A,06/12/2022,
CN-115934838-A,06/12/2022,
CN-116015629-A,06/12/2022,
CN-116015660-A,06/12/2022,
CN-115834085-A,05/12/2022,
CN-116166743-A,05/12/2022,
CN-115858693-A,05/12/2022,
CN-116431104-A,02/12/2022,
CN-116015665-A,02/12/2022,
CN-116244314-A,02/12/2022,
CN-116303311-A,01/12/2022,
CN-116233162-A,01/12/2022,
CN-115952557-A,01/12/2022,
CN-115865673-A,30/11/2022,
CN-116260586-A,30/11/2022,
CN-116015659-A,30/11/2022,
CN-116340986-A,30/11/2022,
CN-116189858-A,30/11/2022,
CN-116126514-A,30/11/2022,
CN-116361320-A,30/11/2022,
CN-115964757-A,30/11/2022,
CN-115865982-A,29/11/2022,
CN-116028688-A,29/11/2022,
CN-115938527-A,29/11/2022,
CN-115801276-A,28/11/2022,
CN-116432372-A,28/11/2022,
CN-115756657-A,28/11/2022,
CN-115796517-A,28/11/2022,
CN-116128264-A,28/11/2022,
CN-116155711-A,28/11/2022,
CN-115760163-A,28/11/2022,
CN-115936430-A,28/11/2022,
CN-115834398-A,25/11/2022,
CN-115883578-A,25/11/2022,
CN-116052316-A,25/11/2022,
CN-116012988-A,25/11/2022,
CN-115982272-A,25/11/2022,
CN-116263834-A,13/12/2021,
CN-115580412-A,24/11/2022,
CN-115829798-A,23/11/2022,
CN-116188030-A,23/11/2022,
CN-116095132-A,22/11/2022,
CN-115796868-A,22/11/2022,
CN-115829343-A,21/11/2022,
CN-115934833-A,21/11/2022,
CN-115829643-A,21/11/2022,
CN-111160898-A,20/10/2018,
CN-115757625-A,21/11/2022,
CN-115904657-A,18/11/2022,
CN-116229596-A,18/11/2022,
CN-116011316-A,17/11/2022,
CN-115828321-A,17/11/2022,
CN-115883143-A,17/11/2022,
CN-115757682-A,17/11/2022,
CN-116032793-A,17/11/2022,
CN-115795561-A,17/11/2022,
CN-115499138-A,16/11/2022,
