id,priority_date,cite_number
KR-20200092144-A,24/01/2019,
KR-20200091112-A,22/01/2019,
KR-20200089818-A,18/01/2019,
KR-20200087036-A,10/01/2019,
KR-102299030-B1,04/06/2021,
KR-102346439-B1,04/06/2021,
KR-102440532-B1,28/05/2021,
KR-102309503-B1,28/05/2021,
KR-20190079442-A,27/12/2017,
KR-20200078003-A,21/12/2018,
KR-20220134458-A,26/03/2021,
KR-20200070951-A,10/12/2018,
KR-20200061750-A,26/11/2018,
KR-20200014160-A,31/07/2018,
KR-20200042250-A,15/10/2018,
KR-102253238-B1,09/12/2020,
KR-20200032414-A,18/09/2018,
KR-20200009739-A,20/07/2018,
KR-20190140688-A,12/06/2018,
KR-20190140687-A,12/06/2018,
KR-102446985-B1,16/10/2019,
KR-20190123545-A,24/04/2018,
KR-20230067062-A,09/11/2021,
KR-102495724-B1,12/08/2020,
KR-20230011197-A,13/07/2021,
KR-102383492-B1,23/04/2020,
KR-102460730-B1,21/04/2020,
KR-20220071184-A,19/11/2020,
KR-20230041036-A,13/08/2021,
KR-20230020091-A,03/08/2021,
KR-102385702-B1,13/02/2020,
KR-102304953-B1,30/08/2019,
KR-102342763-B1,16/12/2019,
KR-102204428-B1,11/12/2019,
KR-102242111-B1,22/11/2019,
KR-102307402-B1,11/11/2019,
KR-102306449-B1,05/12/2018,
KR-20220166007-A,09/06/2021,
KR-20180138040-A,20/06/2017,
KR-102296991-B1,22/10/2019,
KR-20230040979-A,04/06/2020,
KR-102282788-B1,26/09/2019,
KR-102155647-B1,06/09/2019,
KR-102258936-B1,06/09/2019,
KR-102377646-B1,02/09/2019,
KR-102250788-B1,13/08/2019,
KR-102227575-B1,31/07/2019,
KR-102113423-B1,24/07/2019,
KR-102139008-B1,22/07/2019,
KR-102203617-B1,19/07/2019,
KR-102243737-B1,15/07/2019,
KR-20210046605-A,07/04/2020,
KR-102298677-B1,07/03/2019,
KR-20220158273-A,15/04/2020,
KR-102229438-B1,17/05/2019,
KR-20190082620-A,02/01/2018,
KR-102186999-B1,25/04/2019,
KR-102150210-B1,16/09/2019,
KR-102140635-B1,01/04/2019,
KR-20190083284-A,03/01/2018,
KR-102171808-B1,29/03/2019,
KR-102010438-B1,20/03/2019,
KR-20220109099-A,28/01/2021,
KR-102185925-B1,22/01/2019,
KR-102172419-B1,15/01/2019,
KR-102110383-B1,26/12/2018,
KR-102170284-B1,30/11/2018,
KR-102125081-B1,23/11/2018,
KR-102095046-B1,29/10/2018,
KR-102110138-B1,02/10/2018,
KR-20220066587-A,16/11/2020,
KR-102113333-B1,21/08/2018,
KR-102066439-B1,14/08/2018,
KR-20220050606-A,16/10/2020,
KR-20210045326-A,16/10/2019,
KR-20220123221-A,24/10/2019,
KR-20190102788-A,27/02/2018,
KR-20190076812-A,16/03/2018,
KR-20190128100-A,07/05/2018,
KR-20220047014-A,08/10/2020,
KR-20190128410-A,08/05/2018,
KR-20190133521-A,23/05/2018,
KR-20190139449-A,08/06/2018,
KR-20220067549-A,27/09/2019,
KR-20200106864-A,31/08/2020,
KR-102047478-B1,27/02/2018,
KR-20210139110-A,12/05/2020,
KR-20210015653-A,14/07/2020,
KR-20200116433-A,09/06/2020,
KR-20210150197-A,03/06/2020,
KR-102080497-B1,31/10/2017,
KR-20210136589-A,08/05/2020,
KR-20210061245-A,19/11/2019,
KR-20210129927-A,21/04/2020,
KR-20210103128-A,13/02/2020,
KR-20210099869-A,05/02/2020,
KR-20210027012-A,30/08/2019,
KR-20210086328-A,31/12/2019,
KR-20210083999-A,27/12/2019,
KR-20210083457-A,26/12/2019,
KR-20210077945-A,18/12/2019,
KR-20210100660-A,10/12/2018,
KR-20210066348-A,28/11/2019,
KR-20210065355-A,27/11/2019,
KR-20210060224-A,18/11/2019,
KR-20210059574-A,15/11/2019,
KR-20210057233-A,11/11/2019,
KR-20210054220-A,05/11/2019,
KR-20200068569-A,05/12/2018,
KR-20210041719-A,08/10/2019,
KR-20210036700-A,26/09/2019,
KR-20200083179-A,17/09/2019,
KR-20200014713-A,09/09/2019,
KR-20210029865-A,06/09/2019,
KR-20210029015-A,05/09/2019,
KR-20210019684-A,13/08/2019,
KR-20200063034-A,09/08/2019,
KR-20210049817-A,02/08/2018,
KR-20210015151-A,31/07/2019,
KR-20210010044-A,19/07/2019,
KR-20210008702-A,15/07/2019,
KR-20200141760-A,11/06/2019,
KR-20200139939-A,05/06/2019,
KR-20200132546-A,17/05/2019,
KR-20200132177-A,16/05/2019,
KR-20200122724-A,18/04/2019,
KR-20200110990-A,18/03/2019,
KR-20200106604-A,05/03/2019,
KR-20200105086-A,28/02/2019,
KR-20200100470-A,18/02/2019,
KR-20200100412-A,18/02/2019,
KR-20190111748-A,15/02/2019,
KR-20200093836-A,29/01/2019,
KR-20200092192-A,24/01/2019,
KR-20200091138-A,22/01/2019,
KR-20200091099-A,22/01/2019,
KR-20200090369-A,21/01/2019,
KR-20200095588-A,17/01/2019,
KR-20200088586-A,15/01/2019,
KR-20200085586-A,07/01/2019,
KR-20200070953-A,10/12/2018,
KR-20200065573-A,30/11/2018,
KR-20200063813-A,28/11/2018,
KR-20200061827-A,26/11/2018,
KR-20200059908-A,22/11/2018,
KR-20200049282-A,31/10/2018,
KR-20190076837-A,29/10/2018,
KR-20200038712-A,04/10/2018,
KR-20200038043-A,02/10/2018,
KR-20200037481-A,01/10/2018,
KR-20200034074-A,20/09/2018,
KR-20200028110-A,06/09/2018,
KR-20200023961-A,27/08/2018,
KR-20200021793-A,21/08/2018,
KR-20190142649-A,18/06/2018,
KR-20190139368-A,08/06/2018,
KR-102214849-B1,28/12/2018,
KR-102181045-B1,09/09/2020,
KR-102112922-B1,13/07/2018,
KR-102302351-B1,01/09/2020,
KR-102069842-B1,29/06/2018,
KR-20200002337-A,29/06/2018,
KR-102368525-B1,20/08/2020,
KR-102070501-B1,11/06/2018,
KR-20190140257-A,11/06/2018,
KR-20200129881-A,10/05/2019,
KR-20200127643-A,03/05/2019,
KR-20200078295-A,21/12/2018,
KR-102327891-B1,26/04/2019,
KR-20190130827-A,15/05/2018,
KR-20200093484-A,20/07/2020,
KR-20200121583-A,16/04/2019,
KR-102361227-B1,11/04/2019,
KR-102291483-B1,04/04/2019,
KR-20220005277-A,06/07/2020,
KR-20190109300-A,15/03/2018,
KR-102048944-B1,14/03/2019,
KR-20190109804-A,19/03/2018,
KR-20210007844-A,11/07/2019,
KR-102367052-B1,11/07/2019,
KR-102042796-B1,28/02/2019,
KR-20200110259-A,08/06/2020,
KR-20200091556-A,23/01/2019,
KR-20190086301-A,12/01/2018,
KR-20220036826-A,15/09/2020,
KR-20190081210-A,29/12/2017,
KR-20220010533-A,16/05/2019,
KR-102220192-B1,29/04/2020,
KR-20220015435-A,24/05/2019,
KR-20210151179-A,12/04/2019,
KR-101950856-B1,20/11/2018,
KR-102117537-B1,16/11/2018,
KR-20210120514-A,27/03/2020,
KR-102357460-B1,27/03/2020,
KR-20190110421-A,20/03/2018,
KR-102092953-B1,20/03/2018,
KR-101853202-B1,28/10/2016,
KR-20220074009-A,27/11/2020,
KR-20210132730-A,25/03/2019,
KR-20200050150-A,01/11/2018,
KR-20220068429-A,19/11/2020,
KR-102448787-B1,30/10/2018,
KR-20210126141-A,25/03/2019,
KR-20230002125-A,16/11/2020,
KR-20200033031-A,19/09/2018,
KR-102205180-B1,05/02/2020,
KR-20200015679-A,05/02/2020,
KR-20210154184-A,15/04/2019,
KR-102152501-B1,31/08/2018,
KR-20210094254-A,21/01/2020,
KR-102110388-B1,13/01/2020,
KR-20200018159-A,10/08/2018,
KR-20200101020-A,19/02/2019,
KR-102359826-B1,05/02/2020,
KR-20200001812-A,28/06/2018,
KR-102331949-B1,11/12/2018,
KR-102175949-B1,10/12/2018,
KR-20190142647-A,18/06/2018,
KR-102133649-B1,15/11/2018,
KR-102149706-B1,22/03/2019,
KR-102083870-B1,26/03/2019,
KR-20210079053-A,19/12/2019,
KR-20210074938-A,12/12/2019,
KR-102144404-B1,05/09/2018,
KR-20210072265-A,09/12/2019,
KR-20210068818-A,02/12/2019,
KR-20210064675-A,26/11/2019,
KR-102388581-B1,25/02/2022,
KR-102156332-B1,13/07/2018,
KR-102084314-B1,11/07/2018,
KR-20200105379-A,01/11/2019,
KR-102120327-B1,04/07/2018,
KR-102065257-B1,27/06/2018,
KR-20210046982-A,21/10/2019,
KR-102084916-B1,12/06/2018,
KR-20200039560-A,05/10/2018,
KR-102065247-B1,11/05/2018,
KR-102094546-B1,30/04/2018,
KR-20200128334-A,02/05/2019,
KR-20210061462-A,29/10/2018,
KR-102417883-B1,04/06/2021,
KR-20210020699-A,16/08/2019,
KR-102085997-B1,30/01/2019,
KR-102030053-B1,30/04/2019,
KR-102020986-B1,21/03/2018,
KR-102039570-B1,05/03/2018,
KR-20210011311-A,22/07/2019,
KR-20210001155-A,27/06/2019,
KR-20200145113-A,20/06/2019,
KR-20190142653-A,18/06/2018,
KR-102050408-B1,12/12/2017,
KR-20200063959-A,27/11/2018,
KR-20200121141-A,15/04/2019,
KR-20210016338-A,20/04/2018,
KR-20190108521-A,14/03/2018,
KR-20200004240-A,03/07/2018,
KR-20200083387-A,07/04/2020,
KR-102192795-B1,01/07/2019,
KR-20200093325-A,28/01/2019,
KR-20190135360-A,28/05/2018,
KR-102040367-B1,27/06/2017,
KR-20200089877-A,18/01/2019,
KR-20200088581-A,15/01/2019,
KR-20180040857-A,13/10/2016,
KR-20200087529-A,11/01/2019,
KR-20220061071-A,06/12/2019,
KR-102337150-B1,01/07/2021,
KR-102338354-B1,25/03/2021,
KR-102365823-B1,20/05/2021,
KR-20200072372-A,12/12/2018,
KR-102408070-B1,17/05/2021,
KR-20190070888-A,13/12/2017,
KR-102182750-B1,16/09/2019,
KR-102131207-B1,23/10/2019,
KR-102240888-B1,01/11/2019,
KR-20200070776-A,10/12/2018,
KR-102103179-B1,25/11/2019,
KR-20200069128-A,06/12/2018,
KR-20200064653-A,29/11/2018,
KR-20200062902-A,27/11/2018,
KR-102293423-B1,25/11/2019,
KR-20200059002-A,20/11/2018,
KR-20200057972-A,19/11/2018,
KR-20200056558-A,15/11/2018,
KR-102402095-B1,08/04/2021,
KR-20210080977-A,23/12/2019,
KR-20210071962-A,05/11/2018,
KR-20210082615-A,26/12/2019,
KR-102303253-B1,15/03/2021,
KR-20200024410-A,28/08/2018,
KR-20200003625-A,02/07/2018,
KR-102315258-B1,28/11/2019,
KR-20210027011-A,30/08/2019,
KR-20190127270-A,04/05/2018,
KR-20200007422-A,13/07/2018,
KR-20210089041-A,07/01/2020,
KR-20210125522-A,01/03/2019,
KR-20210091963-A,15/01/2020,
KR-102550647-B1,21/12/2020,
KR-102298566-B1,19/12/2019,
KR-20220032108-A,09/08/2019,
KR-20200132663-A,15/05/2019,
KR-20210103227-A,13/02/2020,
KR-20210103122-A,13/02/2020,
KR-20210064803-A,26/11/2019,
KR-20210103816-A,14/02/2020,
KR-102248832-B1,23/12/2019,
KR-20210118637-A,23/03/2020,
KR-20210118509-A,23/03/2020,
KR-102230471-B1,26/12/2019,
KR-20210027038-A,30/08/2019,
KR-20190115297-A,02/04/2018,
KR-20200006725-A,11/07/2018,
KR-20210154189-A,15/04/2019,
KR-20210125197-A,08/04/2020,
KR-20190113210-A,28/03/2018,
KR-20190113211-A,28/03/2018,
KR-20190083296-A,13/07/2018,
KR-20200017687-A,09/08/2018,
KR-20200019428-A,14/08/2018,
KR-20190099936-A,20/02/2018,
KR-20190091995-A,30/01/2018,
KR-20200020213-A,16/08/2018,
KR-20190105202-A,23/02/2018,
KR-20200029660-A,07/09/2018,
KR-20200031461-A,14/09/2018,
KR-20200032858-A,19/09/2018,
KR-20200124182-A,23/04/2019,
KR-20210131031-A,23/04/2020,
KR-20210140801-A,15/05/2020,
KR-20200039200-A,05/10/2018,
KR-20200045287-A,22/10/2018,
KR-20200048646-A,30/10/2018,
KR-20200068363-A,05/12/2018,
KR-20200062100-A,19/05/2020,
KR-102008577-B1,06/11/2017,
KR-20200057985-A,19/11/2018,
KR-20200061264-A,23/11/2018,
KR-20200078059-A,21/12/2018,
KR-20200081101-A,27/12/2018,
KR-20200084736-A,03/01/2019,
KR-20200088958-A,15/01/2019,
KR-20200089384-A,16/01/2019,
KR-20200083396-A,19/06/2020,
KR-20200091997-A,23/01/2019,
KR-20200094408-A,30/01/2019,
KR-20200094984-A,31/01/2019,
KR-20200097148-A,07/02/2019,
KR-20210071359-A,06/12/2019,
KR-20190020721-A,22/02/2019,
KR-20200103294-A,25/02/2019,
KR-20190083254-A,03/01/2018,
KR-20200105312-A,28/02/2019,
KR-20190051113-A,06/11/2017,
KR-20200144017-A,17/06/2019,
KR-20200091306-A,22/01/2019,
KR-20200114845-A,29/03/2019,
KR-20200118985-A,09/04/2019,
KR-20220015587-A,31/07/2020,
KR-20200119601-A,10/04/2019,
KR-20200006878-A,11/07/2018,
KR-20200126557-A,30/04/2019,
KR-20200127494-A,02/05/2019,
KR-20200128789-A,07/05/2019,
KR-20200004629-A,04/07/2018,
KR-20200129625-A,09/05/2019,
KR-20200130558-A,09/05/2019,
KR-20210006030-A,15/05/2019,
KR-20200132149-A,15/05/2019,
KR-20200136128-A,27/05/2019,
KR-101852156-B1,21/02/2018,
KR-20210034838-A,23/09/2019,
KR-102113265-B1,14/03/2018,
KR-20200002410-A,29/06/2018,
KR-20210004091-A,03/07/2019,
KR-20210009897-A,18/07/2019,
KR-20210013814-A,29/07/2019,
KR-20200023242-A,23/08/2018,
KR-20210026254-A,29/08/2019,
KR-20200001151-A,27/06/2018,
KR-20220020567-A,12/08/2020,
KR-20210032577-A,16/09/2019,
KR-20200001301-A,27/06/2018,
KR-20210033846-A,19/09/2019,
KR-20200000770-A,25/06/2018,
KR-20200144725-A,19/06/2019,
KR-20210035475-A,24/09/2019,
KR-20210041310-A,07/10/2019,
KR-20210041984-A,08/10/2019,
KR-20210043972-A,14/10/2019,
KR-20210050846-A,29/10/2019,
KR-20210051460-A,30/10/2019,
KR-102540618-B1,17/11/2020,
KR-102305072-B1,12/11/2020,
KR-102305069-B1,12/11/2020,
KR-102564106-B1,16/10/2020,
KR-20190125646-A,30/04/2018,
KR-20190100827-A,21/02/2018,
KR-20200105378-A,28/02/2019,
KR-20210057579-A,12/11/2019,
KR-102405922-B1,23/09/2020,
KR-102254834-B1,16/09/2020,
KR-102484921-B1,04/09/2020,
KR-20210135965-A,30/10/2019,
KR-20190105774-A,06/03/2018,
KR-20190105320-A,05/03/2018,
KR-102434802-B1,12/08/2020,
KR-102230452-B1,17/07/2020,
KR-102176151-B1,06/07/2020,
KR-102167815-B1,09/06/2020,
KR-20190069728-A,12/12/2017,
KR-102200481-B1,11/05/2020,
KR-20200057659-A,16/11/2018,
KR-102367570-B1,19/11/2019,
KR-102172533-B1,27/04/2020,
KR-102197050-B1,23/04/2019,
KR-102302955-B1,21/04/2020,
KR-20190044362-A,20/10/2017,
KR-20230021446-A,05/08/2021,
KR-20200144967-A,20/06/2019,
KR-20180113139-A,05/04/2017,
KR-102304954-B1,30/08/2019,
KR-102297924-B1,31/12/2019,
KR-102176337-B1,06/12/2019,
KR-20210082423-A,02/05/2019,
KR-102542063-B1,28/11/2019,
KR-102372422-B1,26/11/2019,
KR-102190692-B1,21/11/2019,
KR-102128875-B1,19/11/2019,
KR-20210060746-A,19/11/2019,
KR-102128874-B1,19/11/2019,
KR-102365675-B1,11/11/2019,
KR-20210156775-A,18/06/2020,
KR-20220147471-A,27/04/2021,
KR-20200086213-A,08/01/2019,
KR-102314573-B1,11/10/2019,
KR-102269174-B1,07/10/2019,
KR-102271201-B1,01/10/2019,
KR-102163930-B1,30/09/2019,
KR-102330347-B1,23/09/2019,
KR-20210065902-A,17/05/2021,
KR-20220153224-A,11/05/2021,
KR-102281901-B1,13/08/2019,
KR-102174611-B1,12/08/2019,
KR-102154354-B1,09/08/2019,
KR-102229263-B1,06/04/2018,
KR-102142275-B1,25/07/2019,
KR-102126814-B1,24/07/2019,
KR-102373593-B1,19/07/2019,
KR-102407988-B1,19/06/2019,
KR-102286855-B1,03/06/2019,
KR-20230002533-A,30/03/2020,
KR-20220135521-A,30/03/2021,
KR-20220149556-A,06/04/2020,
KR-102230919-B1,15/05/2019,
KR-102202152-B1,10/05/2019,
KR-102209777-B1,18/05/2018,
KR-102332004-B1,10/05/2019,
KR-102091349-B1,07/05/2019,
KR-102538988-B1,02/04/2018,
KR-102247815-B1,30/04/2019,
KR-102118715-B1,25/04/2019,
KR-102201494-B1,23/04/2019,
KR-102197989-B1,19/04/2019,
KR-20210027332-A,02/03/2021,
KR-102235566-B1,04/04/2019,
KR-102123183-B1,01/04/2019,
KR-20220122416-A,26/02/2021,
KR-102164779-B1,22/01/2019,
KR-102132118-B1,21/03/2019,
KR-102009841-B1,21/03/2019,
KR-102235555-B1,18/03/2019,
KR-102151731-B1,27/02/2019,
KR-102199464-B1,19/02/2019,
KR-102169840-B1,07/02/2019,
KR-20220071084-A,23/11/2020,
KR-102006329-B1,14/01/2019,
KR-102174687-B1,07/01/2019,
KR-102135571-B1,30/05/2018,
KR-102043631-B1,05/12/2018,
KR-20220088207-A,18/12/2020,
KR-20200145793-A,07/12/2020,
KR-20220076948-A,01/12/2020,
KR-102094121-B1,21/09/2018,
KR-102118556-B1,12/09/2018,
KR-102140472-B1,27/08/2018,
KR-102221925-B1,22/08/2018,
KR-102237914-B1,20/08/2018,
KR-20220061296-A,05/11/2020,
KR-102135502-B1,09/08/2018,
KR-102073838-B1,08/08/2018,
KR-102107237-B1,02/07/2018,
KR-20220046193-A,07/10/2020,
KR-102115828-B1,08/06/2018,
KR-20220076486-A,30/09/2019,
KR-20220040120-A,23/09/2020,
KR-20200062058-A,26/11/2018,
KR-20220081347-A,16/09/2019,
KR-102249452-B1,08/05/2018,
KR-20220033338-A,09/09/2020,
KR-20220031471-A,04/09/2020,
KR-102136108-B1,12/04/2018,
KR-20220028870-A,31/08/2020,
KR-102259523-B1,27/08/2020,
KR-102519761-B1,30/05/2018,
KR-20150077538-A,27/12/2013,
KR-20190134900-A,09/05/2018,
KR-20190124384-A,26/04/2018,
KR-102315520-B1,25/05/2020,
KR-20210137867-A,11/05/2020,
KR-102441120-B1,13/07/2020,
KR-20190130189-A,18/04/2018,
KR-102093553-B1,18/04/2018,
KR-102216335-B1,10/07/2020,
KR-20190101625-A,23/02/2018,
KR-20220131375-A,06/09/2019,
KR-101927516-B1,30/01/2018,
KR-102517782-B1,28/06/2022,
KR-20220024125-A,24/05/2019,
KR-20210138249-A,12/05/2020,
KR-102383099-B1,12/05/2020,
KR-102181098-B1,12/01/2018,
KR-101872286-B1,08/01/2018,
KR-102172287-B1,22/04/2020,
KR-102184899-B1,21/04/2020,
KR-102412830-B1,11/04/2020,
KR-102062535-B1,22/11/2017,
KR-20210132211-A,25/03/2019,
KR-20220118974-A,14/02/2020,
KR-102141328-B1,02/03/2020,
KR-101951270-B1,28/09/2017,
KR-102447797-B1,22/07/2022,
KR-102177852-B1,31/01/2020,
KR-102313879-B1,28/01/2020,
KR-20210094836-A,22/01/2020,
KR-102287626-B1,22/01/2020,
KR-101841568-B1,27/04/2017,
KR-20190127499-A,05/05/2018,
KR-102119784-B1,29/05/2018,
KR-102137641-B1,12/06/2018,
KR-102110656-B1,21/06/2018,
KR-102108909-B1,25/06/2018,
KR-102496239-B1,05/07/2018,
KR-20210054934-A,06/11/2019,
KR-102411652-B1,05/11/2021,
KR-102562723-B1,20/07/2018,
KR-20210060745-A,19/11/2019,
KR-101979323-B1,18/12/2017,
KR-102021567-B1,12/12/2017,
KR-20200083210-A,25/11/2019,
KR-20200064017-A,28/11/2018,
KR-102434060-B1,28/02/2022,
KR-20210068752-A,02/12/2019,
KR-102192695-B1,17/09/2018,
KR-102154897-B1,18/09/2018,
KR-102438846-B1,15/03/2022,
KR-102523748-B1,10/02/2022,
KR-102048773-B1,27/11/2017,
KR-102462625-B1,11/04/2022,
KR-102218884-B1,28/11/2018,
KR-102280584-B1,29/11/2018,
KR-102167461-B1,06/12/2018,
KR-102272278-B1,31/12/2018,
KR-102204403-B1,02/01/2019,
KR-102142955-B1,18/01/2019,
KR-101976626-B1,21/01/2019,
KR-102165272-B1,07/02/2019,
KR-102250081-B1,22/02/2019,
KR-102487863-B1,25/02/2019,
KR-102465942-B1,11/01/2022,
KR-102185258-B1,25/04/2019,
KR-102342722-B1,08/05/2019,
KR-102260580-B1,29/05/2019,
KR-102266056-B1,04/06/2019,
KR-102092503-B1,17/06/2019,
KR-102260795-B1,20/06/2019,
KR-20200125115-A,26/04/2019,
KR-102078968-B1,11/07/2019,
KR-102439343-B1,23/09/2021,
KR-102382379-B1,16/09/2021,
KR-102225648-B1,22/07/2019,
KR-102170247-B1,06/09/2019,
KR-102295701-B1,09/09/2019,
KR-102323722-B1,09/09/2019,
KR-102295263-B1,13/06/2019,
KR-102089719-B1,15/10/2019,
KR-102272511-B1,21/10/2019,
KR-102457567-B1,29/10/2019,
KR-102385602-B1,15/09/2021,
KR-102399667-B1,26/11/2019,
KR-102363044-B1,02/12/2019,
KR-102248840-B1,23/12/2019,
KR-102191493-B1,26/12/2019,
KR-20210100693-A,19/12/2018,
KR-20200103502-A,25/02/2019,
KR-20200102852-A,22/02/2019,
KR-102345424-B1,19/08/2021,
KR-102441378-B1,18/11/2021,
KR-102423066-B1,12/08/2021,
KR-20200097886-A,10/02/2019,
KR-20190048228-A,31/10/2017,
KR-20200142543-A,13/04/2018,
KR-102031484-B1,26/12/2017,
KR-20200084177-A,02/01/2019,
KR-102365914-B1,02/05/2019,
KR-102346293-B1,08/12/2020,
KR-20200063541-A,28/11/2018,
KR-20200062889-A,27/11/2018,
KR-20200061263-A,23/11/2018,
KR-102349491-B1,08/03/2021,
KR-102542248-B1,07/04/2020,
KR-102299743-B1,07/04/2021,
KR-20200053013-A,07/11/2018,
KR-102303254-B1,09/03/2021,
KR-102337265-B1,23/02/2021,
KR-20190048314-A,31/10/2017,
KR-20190066514-A,05/12/2017,
KR-20190099807-A,20/02/2018,
KR-20190118463-A,10/04/2018,
KR-20190118432-A,10/04/2018,
KR-20190002987-U,30/04/2018,
KR-20200034029-A,13/09/2018,
KR-20190138384-A,05/06/2018,
KR-20190138254-A,09/06/2018,
KR-20190140374-A,11/06/2018,
KR-20190142652-A,18/06/2018,
KR-20190143561-A,20/06/2018,
KR-20200004666-A,04/07/2018,
KR-20200005299-A,06/07/2018,
KR-20190027311-A,06/09/2017,
KR-20200041182-A,11/10/2018,
KR-20200046456-A,24/10/2018,
KR-20210054005-A,24/10/2018,
KR-20200048246-A,29/10/2018,
KR-20200048722-A,30/10/2018,
KR-20200048552-A,30/10/2018,
KR-20200051404-A,05/11/2018,
KR-20200052134-A,06/11/2018,
KR-20200053736-A,08/11/2018,
KR-20200061551-A,26/11/2018,
KR-20200061783-A,26/11/2018,
KR-20200071798-A,29/11/2018,
KR-20200072591-A,30/11/2018,
KR-20200065655-A,30/11/2018,
KR-20200065662-A,30/11/2018,
KR-20200069034-A,06/12/2018,
KR-20200073892-A,15/12/2018,
KR-20200080462-A,26/12/2018,
KR-20200059105-A,20/11/2018,
KR-20200081790-A,28/12/2018,
KR-20190139742-A,31/12/2018,
KR-20190139744-A,31/12/2018,
KR-20200082575-A,31/12/2018,
KR-20200086046-A,08/01/2019,
KR-20190090699-A,25/01/2018,
KR-20200091221-A,22/01/2019,
KR-20200091648-A,23/01/2019,
KR-20200093823-A,29/01/2019,
KR-20200093919-A,29/01/2019,
KR-20200095223-A,31/01/2019,
KR-20200095203-A,31/01/2019,
KR-20200100451-A,18/02/2019,
KR-20200106263-A,04/03/2019,
KR-20200114683-A,29/03/2019,
KR-20200117799-A,06/04/2019,
KR-20200119058-A,09/04/2019,
KR-20200119671-A,10/04/2019,
KR-20200124939-A,25/04/2019,
KR-20200128250-A,01/05/2019,
KR-20200063028-A,27/11/2018,
KR-20200139467-A,04/06/2019,
KR-20200143626-A,16/06/2019,
KR-20210001034-A,26/06/2019,
KR-20210001036-A,26/06/2019,
KR-20210001427-A,28/06/2019,
KR-20200056278-A,25/07/2019,
KR-20210012549-A,25/07/2019,
KR-20210017672-A,09/08/2019,
KR-20200058273-A,19/11/2018,
KR-20210028329-A,03/09/2019,
KR-20200083178-A,17/09/2019,
KR-20210037274-A,27/09/2019,
KR-20210040590-A,04/10/2019,
KR-20210041457-A,07/10/2019,
KR-20210041980-A,08/10/2019,
KR-20210043278-A,11/10/2019,
KR-20210049362-A,25/10/2019,
KR-20210052711-A,30/10/2019,
KR-20210058091-A,13/11/2019,
KR-20210061001-A,19/11/2019,
KR-20200066189-A,30/11/2018,
KR-20200074907-A,17/12/2018,
KR-20210079768-A,20/12/2019,
KR-20210080737-A,23/12/2019,
KR-20210085389-A,30/12/2019,
KR-20210086035-A,31/12/2019,
KR-20210090372-A,10/01/2020,
KR-20210122292-A,01/02/2019,
KR-20200027784-A,05/09/2018,
KR-20210098602-A,02/02/2020,
KR-102100675-B1,06/12/2019,
KR-102122731-B1,26/04/2018,
KR-102118076-B1,25/05/2018,
KR-20210112021-A,04/03/2020,
KR-20210114685-A,11/03/2020,
KR-20210094439-A,21/01/2020,
KR-20210115947-A,17/03/2020,1.0
KR-20200116042-A,25/03/2019,1.0
KR-20220027826-A,29/04/2019,1.0
KR-20210089066-A,07/01/2020,1.0
KR-20220030925-A,12/07/2019,1.0
KR-101986906-B1,31/10/2017,1.0
KR-20210153197-A,10/06/2020,1.0
KR-20200130191-A,19/06/2020,1.0
KR-20210134408-A,12/07/2019,1.0
KR-102105875-B1,20/02/2018,1.0
KR-102044394-B1,10/04/2018,1.0
KR-102543466-B1,10/04/2018,1.0
KR-102111711-B1,23/04/2018,1.0
KR-20210029703-A,06/09/2019,1.0
KR-20210110110-A,28/02/2020,1.0
KR-102255286-B1,05/06/2018,1.0
KR-102089044-B1,18/06/2018,1.0
KR-20220048880-A,13/10/2020,1.0
KR-102080874-B1,06/07/2018,1.0
KR-102289414-B1,03/07/2018,1.0
KR-20220123642-A,25/11/2019,1.0
KR-20220066466-A,16/11/2020,1.0
KR-20200135247-A,19/11/2020,
KR-102189843-B1,14/09/2018,
KR-20220072657-A,25/11/2020,
KR-102183282-B1,05/10/2018,
KR-102204231-B1,29/10/2018,
KR-102193890-B1,30/10/2018,
KR-102198178-B1,31/10/2018,
KR-102293878-B1,06/11/2018,
KR-102120330-B1,13/11/2018,
KR-20220093767-A,28/12/2020,
KR-102133764-B1,26/11/2018,
KR-102187782-B1,26/11/2018,
KR-102199967-B1,06/12/2018,
KR-102197110-B1,13/12/2018,
KR-102333811-B1,06/08/2018,
KR-102191768-B1,20/11/2018,
KR-102130699-B1,27/12/2018,
KR-102096639-B1,31/12/2018,
KR-102096637-B1,31/12/2018,
KR-20220139871-A,19/02/2020,
KR-20210095061-A,22/01/2020,
KR-102205765-B1,25/01/2018,
KR-20220107420-A,25/01/2021,
KR-102219751-B1,21/01/2019,
KR-102168428-B1,23/01/2019,
KR-102148452-B1,30/01/2019,
KR-102254207-B1,18/02/2019,
KR-102149747-B1,22/02/2018,
KR-102086946-B1,26/02/2019,
KR-102198638-B1,29/03/2019,
KR-102197488-B1,09/04/2019,
KR-102282351-B1,07/05/2019,
KR-102169695-B1,15/05/2019,
KR-20220134674-A,27/03/2021,
KR-102253753-B1,04/06/2019,
KR-102196574-B1,11/06/2019,
KR-102244890-B1,26/06/2019,
KR-102211698-B1,26/06/2019,
KR-102283627-B1,19/07/2019,
KR-102231434-B1,29/07/2019,
KR-102267086-B1,03/02/2021,
KR-20230004560-A,01/05/2020,
KR-102331202-B1,19/11/2018,
KR-102273549-B1,23/08/2018,
KR-102287716-B1,29/08/2019,
